issue_type,difficulty,model,run_id,timestamp,detection_recall,detection_precision,detected_count,injected_count,detection_success,resolution_attempted,resolution_proposed,resolution_applied,resolution_success,resolution_correctness,resolution_errors,resolution_noop_reasons,repairs,overall_success
duplicate_events_on_ids,easy,qwen2.5:7b,9,2026-09-17T07:37:56.271737,1.0,1.0,1,1,True,1,1,1,True,1.0,,,"[{'ocel_id': 'event:29', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
duplicate_events_on_ids,hard,qwen2.5:7b,0,2026-09-17T07:38:00.921165,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,1,2026-09-17T07:38:05.368154,1.0,1.0,1,1,True,1,0,0,False,0.0,,"event:37: marked 'Create Goods Receipt' as the canonical type due to the presence of a related object with type 'goods receipt'. The other type, 'Create Purchase Order', is less relevant in this context.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').","[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""marked 'Create Goods Receipt' as the canonical type due to the presence of a related object with type 'goods receipt'. The other type, 'Create Purchase Order', is less relevant in this context.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,2,2026-09-17T07:38:09.536464,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related goods receipt object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related goods receipt object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,3,2026-09-17T07:38:13.689750,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,4,2026-09-17T07:38:17.646560,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; no clear activity qualifier suggests a different type. Marked the other for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; no clear activity qualifier suggests a different type. Marked the other for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,5,2026-09-17T07:38:21.815730,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related goods receipt object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related goods receipt object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,6,2026-09-17T07:38:26.010089,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related objects and attributes strongly imply this event is a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related objects and attributes strongly imply this event is a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,7,2026-09-17T07:38:30.135367,1.0,1.0,1,1,True,1,0,0,False,0.0,,"event:37: kept the row with ocel_type='Create Goods Receipt'; no other strong signals to choose between types, and 'goods receipt' is a plausible activity type.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').","[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; no other strong signals to choose between types, and 'goods receipt' is a plausible activity type.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,8,2026-09-17T07:38:34.248172,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_ids,hard,qwen2.5:7b,9,2026-09-17T07:38:38.379404,1.0,1.0,1,1,True,1,0,0,False,0.0,,event:37: kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').,"[{'ocel_id': 'event:37', 'original_value': None, 'proposed_value': None, 'noop_reason': ""kept the row with ocel_type='Create Goods Receipt'; related material object qualifies this event as a goods receipt activity. Marked the other type for removal.  |  Canonical ID: 'event:37'.  Suggested DELETE: DELETE FROM event WHERE ocel_id IN ('event:37').""}]",False
duplicate_events_on_attributes,easy,qwen2.5:7b,0,2026-09-17T07:38:38.888122,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,1,2026-09-17T07:38:39.393100,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,2,2026-09-17T07:38:39.901114,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,3,2026-09-17T07:38:40.412247,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,4,2026-09-17T07:38:40.918630,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,5,2026-09-17T07:38:41.429516,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,6,2026-09-17T07:38:41.937700,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,7,2026-09-17T07:38:42.446287,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,8,2026-09-17T07:38:42.953130,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,easy,qwen2.5:7b,9,2026-09-17T07:38:43.460218,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,0,2026-09-17T07:38:43.964563,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,1,2026-09-17T07:38:44.469845,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,2,2026-09-17T07:38:44.975841,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,3,2026-09-17T07:38:45.480978,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,4,2026-09-17T07:38:45.988879,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,5,2026-09-17T07:38:46.528066,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,6,2026-09-17T07:38:47.038984,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,7,2026-09-17T07:38:47.545106,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,8,2026-09-17T07:38:48.049932,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
duplicate_events_on_attributes,hard,qwen2.5:7b,9,2026-09-17T07:38:48.557628,0.0,0.0,0,1,False,0,0,0,False,0.0,,,[],False
missing_event,easy,qwen2.5:7b,0,2026-09-17T07:39:11.247115,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,1,2026-09-17T07:39:26.369968,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,2,2026-09-17T07:39:41.326948,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,3,2026-09-17T07:39:56.437355,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,4,2026-09-17T07:40:13.422931,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,5,2026-09-17T07:40:28.729849,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,6,2026-09-17T07:40:45.819169,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,7,2026-09-17T07:41:03.975095,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,8,2026-09-17T07:41:18.830647,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,easy,qwen2.5:7b,9,2026-09-17T07:41:36.377212,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:29', 'ocel_object_id': 'purchase_order:2', 'ocel_qualifier': 'purchase_order', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreatePurchaseOrder.ocel_id",,"[{'ocel_id': 'quotation:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'purchase_order:2', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,hard,qwen2.5:7b,0,2026-09-17T07:41:51.596125,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:83', 'ocel_object_id': 'goods receipt:0', 'ocel_qualifier': 'goods receipt', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreateGoodsReceipt.ocel_id",,"[{'ocel_id': 'purchase_order:3', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'goods receipt:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,hard,qwen2.5:7b,1,2026-09-17T07:42:07.861653,1.0,1.0,2,1,True,2,2,1,True,1.0,"{'ocel_event_id': 'event:83', 'ocel_object_id': 'goods receipt:0', 'ocel_qualifier': 'goods receipt', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreateGoodsReceipt.ocel_id",,"[{'ocel_id': 'purchase_order:3', 'original_value': None, 'proposed_value': None, 'noop_reason': None}, {'ocel_id': 'goods receipt:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",True
missing_event,hard,qwen2.5:7b,2,2026-09-17T07:42:22.247606,1.0,1.0,2,1,True,2,1,0,False,0.0,"{'ocel_event_id': 'event:83', 'ocel_object_id': 'goods receipt:0', 'ocel_qualifier': 'goods receipt', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreateGoodsReceipt.ocel_id","purchase_order:3: violation.ocel_event_id is opaque, no clear qualifier hint, and the object already has 'Approve Purchase Order' and 'Create Goods Receipt' events; cannot confidently infer a missing event type from the context","[{'ocel_id': 'purchase_order:3', 'original_value': None, 'proposed_value': None, 'noop_reason': ""violation.ocel_event_id is opaque, no clear qualifier hint, and the object already has 'Approve Purchase Order' and 'Create Goods Receipt' events; cannot confidently infer a missing event type from the context""}, {'ocel_id': 'goods receipt:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",False
missing_event,hard,qwen2.5:7b,3,2026-09-17T07:42:35.194383,1.0,1.0,2,1,True,2,1,0,False,0.0,"{'ocel_event_id': 'event:83', 'ocel_object_id': 'goods receipt:0', 'ocel_qualifier': 'goods receipt', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreateGoodsReceipt.ocel_id","purchase_order:3: violation.ocel_event_id is an opaque id, and the related object's type 'purchase_order' does not strongly hint at a specific event type; no clear gap in the lifecycle events provided","[{'ocel_id': 'purchase_order:3', 'original_value': None, 'proposed_value': None, 'noop_reason': ""violation.ocel_event_id is an opaque id, and the related object's type 'purchase_order' does not strongly hint at a specific event type; no clear gap in the lifecycle events provided""}, {'ocel_id': 'goods receipt:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",False
missing_event,hard,qwen2.5:7b,4,2026-09-17T07:42:47.539867,1.0,1.0,2,1,True,2,1,0,False,0.0,"{'ocel_event_id': 'event:83', 'ocel_object_id': 'goods receipt:0', 'ocel_qualifier': 'goods receipt', 'issue': 'missing_event', '_event_type_map': {'Approve Purchase Order': 'event_ApprovePurchaseOrder', 'Approve Purchase Requisition': 'event_ApprovePurchaseRequisition', 'Create Goods Receipt': 'event_CreateGoodsReceipt', 'Create Invoice Receipt': 'event_CreateInvoiceReceipt', 'Create Purchase Order': 'event_CreatePurchaseOrder', 'Create Purchase Requisition': 'event_CreatePurchaseRequisition', 'Create Request for Quotation': 'event_CreateRequestforQuotation', 'Delegate Purchase Requisition Approval': 'event_DelegatePurchaseRequisitionApproval', 'Execute Payment': 'event_ExecutePayment', 'Perform Two-Way Match': 'event_PerformTwoWayMatch'}}: UNIQUE constraint failed: event_CreateGoodsReceipt.ocel_id","purchase_order:3: violation.ocel_event_id is opaque, no clear activity keyword; related_object and object_events do not provide strong hints for a specific event type","[{'ocel_id': 'purchase_order:3', 'original_value': None, 'proposed_value': None, 'noop_reason': 'violation.ocel_event_id is opaque, no clear activity keyword; related_object and object_events do not provide strong hints for a specific event type'}, {'ocel_id': 'goods receipt:0', 'original_value': None, 'proposed_value': None, 'noop_reason': None}]",False
